collection,label,id
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,CC,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-CC
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,CS,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-CS
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,CV,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-CV
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,SC,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-SC
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,SS,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-SS
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,SV,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-SV
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,VC,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-VC
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,VS,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-VS
http://w3id.org/glosis/model/codelists/slopePathwaysValueCode,VV,http://w3id.org/glosis/model/codelists/slopePathwaysValueCode-VV
